date,holdings,n_countries,rebalanced,is_active,n_trades,gross_return,net_return,benchmark
2008-03-31,Poland|Taiwan,10,False,False,0,0.00864080512101825,0.00864080512101825,-0.09185353738764457
2008-04-30,Poland|Taiwan,10,False,False,0,0.0290664477564585,0.0290664477564585,0.09505105626189136
2008-05-30,Indonesia|Mexico,10,True,True,4,0.0524160716608173,0.047016071660817296,0.018095703466179502
2008-06-30,Indonesia|Mexico,11,False,False,0,-0.0749914996448722,-0.0749914996448722,-0.11311055788224755
2008-07-31,Indonesia|Mexico,11,False,False,0,-0.01897251627742525,-0.01897251627742525,-0.026910562381513903
2008-08-29,Malaysia|Taiwan|Thailand,11,True,True,5,0.030340895392879836,0.023590895392879837,-0.019283758230605352
2008-10-31,Malaysia|Taiwan|Thailand,11,False,False,0,-0.14974454906241358,-0.14974454906241358,-0.20053155131731482
2008-11-28,Indonesia|Mexico|Taiwan,11,True,True,4,-0.08686112211021357,-0.09226112211021358,-0.07206135650972634
2009-01-21,Indonesia|Mexico|Taiwan,1,False,False,0,-0.0268206419098285,-0.0268206419098285,
2009-02-27,Indonesia|Philippines|Taiwan,11,True,True,2,-0.006320391542963833,-0.009020391542963833,-0.04615147951982834
2009-03-31,Indonesia|Philippines|Taiwan,10,False,False,0,0.09550262958518484,0.09550262958518484,0.09912543065609092
2009-05-27,Indonesia|Philippines|Taiwan,1,False,False,0,0.0927629232106362,0.0927629232106362,
2009-06-30,Indonesia|Philippines|Taiwan,11,False,False,0,-0.008531772974683232,-0.008531772974683232,-0.007314913185275884
2009-07-31,Indonesia|Philippines|Taiwan,12,False,False,0,0.1496414202786232,0.1496414202786232,0.09901408961321945
2009-08-28,Indonesia|Philippines|Taiwan,2,False,False,0,-0.0256214757508085,-0.0256214757508085,
2009-09-30,Indonesia|Philippines|Taiwan,12,False,False,0,0.05715592321004794,0.05715592321004794,0.0672084790716787
2009-10-30,Indonesia|Philippines|Taiwan,12,False,False,0,-0.026473881323021798,-0.026473881323021798,-0.00446015719867543
2009-12-29,Indonesia|Philippines|Taiwan,1,False,False,0,0.0709020138369705,0.0709020138369705,
2010-01-29,Indonesia|Philippines|Taiwan,12,False,False,0,-0.001610709781264467,-0.001610709781264467,-0.02337709107113206
2010-02-25,Indonesia|Philippines|Taiwan,2,False,False,0,-0.012175698155948,-0.012175698155948,
2010-03-31,Indonesia|Philippines|Taiwan,12,False,False,0,0.0809934768621202,0.0809934768621202,0.08716299838530883
2010-04-30,Indonesia|Philippines|Taiwan,12,False,False,0,0.0646560743948736,0.0646560743948736,0.0335879901579057
2010-05-31,Mexico|Poland|Taiwan,12,True,True,4,-0.03220242248114177,-0.03760242248114177,-0.017642792558048237
2010-07-30,Mexico|Poland|Taiwan,12,False,False,0,0.04016173297372417,0.04016173297372417,0.01623685891760318
2010-09-30,Mexico|Poland|Taiwan,12,False,False,0,0.052138566899340565,0.052138566899340565,0.036362867508806795
2010-11-30,Mexico|Poland|South Korea,12,True,True,2,0.03975916417263097,0.03705916417263097,0.03969568491722475
2010-12-30,Mexico|Poland|South Korea,5,False,False,0,0.0955950216752903,0.0955950216752903,
2011-03-31,Mexico|Poland|South Korea,11,False,False,0,0.03172572194701157,0.03172572194701157,0.027671306281018326
2011-04-29,Mexico|Poland|South Korea,12,False,False,0,0.01670065167870963,0.01670065167870963,-0.011695777504952765
2011-05-31,Mexico|Philippines|Poland,11,True,True,2,-0.008081641207348866,-0.010781641207348865,0.004253364354271705
2011-06-30,Mexico|Philippines|Poland,11,False,False,0,-0.013615097495610498,-0.013615097495610498,-0.025852008568030382
2011-07-29,Mexico|Philippines|Poland,11,False,False,0,0.015996691152717065,0.015996691152717065,0.007262879390074639
2011-09-30,Mexico|Philippines|Poland,11,False,False,0,-0.09492329163520903,-0.09492329163520903,-0.08648456216090539
2011-10-28,Mexico|Philippines|Poland,1,False,False,0,0.0494631972938679,0.0494631972938679,
2011-11-29,Mexico|Philippines|Poland,1,False,False,0,-0.0049883977054547,-0.0049883977054547,
2011-12-29,Mexico|Philippines|Poland,2,False,False,0,0.0663665443685213,0.0663665443685213,
2012-01-31,Mexico|Philippines|Poland,12,False,False,0,0.09955398564101903,0.09955398564101903,0.10332076775140742
2012-02-29,Greece|Poland|South Korea,11,True,True,4,-0.0177288171031606,-0.0231288171031606,0.0403564331623496
2012-03-30,Greece|Poland|South Korea,11,False,False,0,-0.0076467862757875335,-0.0076467862757875335,-0.03146454745494631
2012-04-30,Greece|Poland|South Korea,11,False,False,0,-0.026697677018166697,-0.026697677018166697,-0.005064524474505672
2012-05-31,Greece|Poland|South Africa,11,True,True,2,-0.13264919359130967,-0.13534919359130967,-0.047273426426097
2012-06-29,Greece|Poland|South Africa,11,False,False,0,0.05835493422136238,0.05835493422136238,0.01404524140692609
2012-07-31,Greece|Poland|South Africa,10,False,False,0,0.0168208753602332,0.0168208753602332,0.04556536479305806
2012-09-28,Greece|Poland|South Africa,12,False,False,0,-0.010693498255433767,-0.010693498255433767,0.035399962743894564
2012-10-31,Greece|Poland|South Africa,12,False,False,0,0.033130638461537,0.033130638461537,-0.014235520166096083
2012-12-28,Greece|Poland|South Africa,5,False,False,0,0.0696091722657761,0.0696091722657761,
2013-01-31,Greece|Poland|South Africa,11,False,False,0,-0.012100546812155132,-0.012100546812155132,-0.013602877709385841
2013-04-30,Greece|Poland|South Africa,12,False,False,0,-0.02408871727178577,-0.02408871727178577,-0.01692861267206658
2013-05-31,Greece|Taiwan|Turkey,13,True,True,4,-0.026472491779877,-0.031872491779877,-0.009199205649828568
2013-06-28,Greece|Taiwan|Turkey,12,False,False,0,-0.0750447785833567,-0.0750447785833567,-0.06911836726797005
2013-07-31,Greece|Taiwan|Turkey,12,False,False,0,-0.0015983973311933981,-0.0015983973311933981,-0.010763216219089045
2013-08-29,Greece|Taiwan|Turkey,0,False,False,0,-0.123629147850123,-0.123629147850123,
2013-09-30,Greece|Taiwan|Turkey,13,False,False,0,0.07136612779236197,0.07136612779236197,0.03925480934772474
2013-10-31,Greece|Taiwan|Turkey,11,False,False,0,0.080640547132916,0.080640547132916,0.04186992996404171
2013-11-29,Greece|Poland|South Korea,11,True,True,4,-0.0021381541824456,-0.0075381541824456,-0.014022705271235503
2014-04-30,Greece|Poland|South Korea,13,False,False,0,-0.0350903160378987,-0.0350903160378987,-0.003392297537086253
2014-05-30,Greece|Poland|Taiwan,13,True,True,2,0.024880722666013766,0.022180722666013765,0.05132832756589245
2014-06-30,Greece|Poland|Taiwan,13,False,False,0,0.004817398693305402,0.004817398693305402,0.021795740875757197
2014-09-30,Greece|Poland|Taiwan,12,False,False,0,-0.025598395386299964,-0.025598395386299964,-0.03222338325275875
2014-10-31,Greece|Poland|Taiwan,12,False,False,0,-0.046526371845131274,-0.046526371845131274,0.01581749700417201
2014-11-28,Greece|Taiwan|Thailand,12,True,True,2,0.0249136988101339,0.022213698810133898,-0.0035540136460593397
2015-01-30,Greece|Taiwan|Thailand,12,False,False,0,-0.01876533046790953,-0.01876533046790953,0.07955062731007101
2015-02-26,Greece|Taiwan|Thailand,1,False,False,0,0.0516765870650995,0.0516765870650995,
2015-03-31,Greece|Taiwan|Thailand,12,False,False,0,-0.023014447366535698,-0.023014447366535698,0.030461286569471557
2015-04-30,Greece|Taiwan|Thailand,12,False,False,0,-0.0038522430187784332,-0.0038522430187784332,0.03198796321949948
2015-05-29,Greece|South Africa|Thailand,12,True,True,2,-0.02331116447353147,-0.02601116447353147,-0.012908496969808336
2015-06-30,Greece|South Africa|Thailand,12,False,False,0,-0.018091585118511933,-0.018091585118511933,-0.04446701457294
2015-07-31,Greece|South Africa|Thailand,12,False,False,0,-0.035341757533627234,-0.035341757533627234,-0.05782081031521524
2015-09-30,Greece|South Africa|Thailand,12,False,False,0,-0.043354145982165866,-0.043354145982165866,-0.024081684638193046
2015-10-30,Greece|South Africa|Thailand,12,False,False,0,0.09011164800644068,0.09011164800644068,0.08555103521442486
2016-01-29,Greece|South Africa|Thailand,13,False,False,0,-0.06485543471900214,-0.06485543471900214,-0.06489545906712135
2016-03-31,Greece|South Africa|Thailand,13,False,False,0,0.10934872671453877,0.10934872671453877,0.07764022219678268
2016-04-28,Greece|South Africa|Thailand,1,False,False,0,0.0277777777777779,0.0277777777777779,
2016-05-31,Greece|South Korea|Thailand,13,True,True,2,0.05222369179721462,0.04952369179721462,-0.010996406585790042
2016-06-30,Greece|South Korea|Thailand,13,False,False,0,-0.06113604197566644,-0.06113604197566644,0.044088445384409036
2016-07-29,Greece|South Korea|Thailand,13,False,False,0,0.06017674607848204,0.06017674607848204,0.04136794546037903
2016-09-30,Greece|South Korea|Thailand,13,False,False,0,-0.030453548928116633,-0.030453548928116633,0.0065825847278679905
2016-12-29,Greece|South Korea|Thailand,1,False,False,0,0.0133003948210071,0.0133003948210071,
2017-03-31,Greece|South Korea|Thailand,11,False,False,0,0.0263046173910771,0.0263046173910771,0.016851950068660138
2017-05-31,Poland|South Korea|Thailand,12,True,True,2,-0.0012313114946346342,-0.003931311494634634,-0.004132187119153419
2017-07-31,Poland|South Korea|Thailand,13,False,False,0,0.003162531657599234,0.003162531657599234,0.0208472637519026
2017-09-29,Poland|South Korea|Thailand,13,False,False,0,0.0076525709119463665,0.0076525709119463665,0.0031792499605121094
2017-12-28,Poland|South Korea|Thailand,1,False,False,0,0.0116779986505422,0.0116779986505422,
2018-04-30,Poland|South Korea|Thailand,13,False,False,0,0.0245159946581813,0.0245159946581813,0.014602017783384547
2018-05-30,Poland|South Korea|Thailand,1,False,False,0,-0.0729292005172776,-0.0729292005172776,
2018-06-29,Poland|South Korea|Thailand,13,False,False,0,-0.06389198435609554,-0.06389198435609554,-0.04490483710214532
2018-07-31,Poland|South Korea|Thailand,13,False,False,0,0.0553215474956061,0.0553215474956061,0.018383979696353192
2018-09-28,Poland|South Korea|Thailand,13,False,False,0,0.007561026709188168,0.007561026709188168,-0.01012343808123517
2018-10-31,Poland|South Korea|Thailand,13,False,False,0,-0.0826072645315891,-0.0826072645315891,-0.0643204744667567
2018-12-28,Poland|South Korea|Thailand,5,False,False,0,-0.029906522421254172,-0.029906522421254172,
2019-03-29,Poland|South Korea|Thailand,12,False,False,0,-0.011189792793919101,-0.011189792793919101,0.022979506071095335
2019-04-30,Poland|South Korea|Thailand,12,False,False,0,0.014133984256659434,0.014133984256659434,0.01934034788741079
2019-05-31,Brazil|Greece|South Korea,14,True,True,4,-0.013054951154437264,-0.018454951154437266,-0.06547791598406238
2019-06-28,Brazil|Greece|South Korea,13,False,False,0,0.045028821013089665,0.045028821013089665,0.041426691533906324
2019-07-31,Brazil|Greece|South Korea,13,False,False,0,0.008223835148980665,0.008223835148980665,0.007975601622878248
2019-10-31,Brazil|Greece|South Korea,13,False,False,0,0.03678537454071667,0.03678537454071667,0.01904929022113766
2019-11-29,Brazil|Poland|Turkey,14,True,True,4,0.005040688120911736,-0.00035931187908826417,0.009878499771216687
2020-01-31,Brazil|Poland|Turkey,15,True,True,0,-0.026782321427615496,-0.026782321427615496,-0.03334986744641688
2020-03-31,Brazil|Poland|Turkey,14,False,False,0,-0.2575134463079563,-0.2575134463079563,-0.15959881763792627
2020-03-31,Brazil|Poland|Turkey,1,False,False,0,-0.2575134463079563,-0.2575134463079563,-0.15959881763792627
2020-05-29,Brazil|Poland|Turkey,14,False,False,0,0.05924351928974647,0.05924351928974647,-0.005408362430581515
2020-06-30,Brazil|Poland|Turkey,1,False,False,0,0.04384153765365897,0.04384153765365897,0.06128043293905061
2020-07-30,Brazil|Poland|Turkey,4,False,False,0,-0.131470664299481,-0.131470664299481,
2021-01-29,Indonesia|Poland|Turkey,13,True,True,2,-0.017345371035543535,-0.020045371035543536,0.035374090654435975
2021-03-31,Indonesia|Poland|Turkey,1,False,False,0,-0.0598618229786995,-0.0598618229786995,0.01587406892214971
2021-05-31,Brazil|Indonesia|Poland,14,True,True,2,0.06217909500276473,0.05947909500276473,0.006574117880954633
2021-06-30,Brazil|Indonesia|Poland,15,False,False,0,0.007568552534842368,0.007568552534842368,0.036365098912099825
2021-07-30,Brazil|Indonesia|Poland,15,False,False,0,-0.024677807167471328,-0.024677807167471328,-0.061667023082018324
2021-09-30,Brazil|Indonesia|Poland,15,False,False,0,-0.0411310446904049,-0.0411310446904049,-0.017681202239925864
2021-12-30,Brazil|Indonesia|Poland,5,False,False,0,0.02928764544415105,0.02928764544415105,
2022-02-25,Brazil|Indonesia|Poland,2,False,False,0,0.0519739181979846,0.0519739181979846,
2022-03-31,Brazil|Poland|Turkey,15,True,True,2,0.09284848593736816,0.09014848593736817,-0.005612562996979764
2022-05-31,Brazil|Poland|Turkey,13,False,False,0,-0.009752030039148063,-0.009752030039148063,-0.01537523222276127
2022-05-31,Brazil|Poland|Turkey,1,False,False,0,-0.009752030039148063,-0.009752030039148063,-0.01537523222276127
2022-06-30,Brazil|Poland|Turkey,14,False,False,0,-0.120369733344162,-0.120369733344162,-0.04941641633600591
2022-09-30,Brazil|Poland|Turkey,14,False,False,0,-0.04723022824871667,-0.04723022824871667,-0.09116355568395573
2023-01-31,Brazil|Poland|Turkey,12,True,True,0,0.0013555597663039338,0.0013555597663039338,0.06112321780718899
2023-01-31,Brazil|Poland|Turkey,1,False,False,0,0.0013555597663039338,0.0013555597663039338,0.06112321780718899
2023-03-31,Brazil|Saudi Arabia|Turkey,14,True,True,2,-0.038702753565791836,-0.04140275356579184,0.002622893698912776
2023-04-28,Brazil|Saudi Arabia|Turkey,13,False,False,0,-0.034317917449956346,-0.034317917449956346,-0.02352164001056667
2023-04-30,Brazil|Saudi Arabia|Turkey,0,False,False,0,0.0472951526687948,0.0472951526687948,
2023-05-31,Brazil|Saudi Arabia|Turkey,1,False,False,0,0.01866567126328843,0.01866567126328843,0.02338615233660657
2023-06-27,Brazil|Saudi Arabia|Turkey,2,False,False,0,-0.0696052168585806,-0.0696052168585806,
2023-07-31,Brazil|Saudi Arabia|Turkey,14,False,False,0,0.07873502247841753,0.07873502247841753,0.054077797905371705
2023-10-31,Brazil|Saudi Arabia|Turkey,13,False,False,0,-0.0658323733980591,-0.0658323733980591,-0.03992867779474951
2023-10-31,Brazil|Saudi Arabia|Turkey,1,False,False,0,-0.0658323733980591,-0.0658323733980591,-0.03992867779474951
2023-11-30,Brazil|Saudi Arabia|Turkey,14,False,False,0,0.05312943299526777,0.05312943299526777,0.05102651024230731
2023-12-31,Brazil|Saudi Arabia|Turkey,0,False,False,0,0.0576044653084209,0.0576044653084209,
2024-01-31,Brazil|Saudi Arabia|Turkey,1,False,False,0,0.030317187141922598,0.030317187141922598,-0.023399911409681118
2024-02-29,Brazil|Saudi Arabia|Turkey,14,False,False,0,0.0351341037258909,0.0351341037258909,0.04947593652742288
2024-03-31,Brazil|Saudi Arabia|Turkey,0,False,False,0,-0.0253318758378926,-0.0253318758378926,
2024-04-30,Brazil|Saudi Arabia|Turkey,1,False,False,0,0.030924453204921768,0.030924453204921768,0.017079956722184653
2024-05-31,Brazil|Poland|Turkey,14,True,True,2,-0.004338935582188665,-0.007038935582188665,-0.00979178693800109
2024-06-28,Brazil|Poland|Turkey,12,False,False,0,0.0015732042479806336,0.0015732042479806336,0.051014190297344886
2024-07-31,Brazil|Poland|Turkey,1,False,False,0,-0.023855533061198364,-0.023855533061198364,-0.006161327288404128
2024-08-30,Brazil|Poland|Turkey,14,False,False,0,-0.03197979409516493,-0.03197979409516493,-0.005782937263480337
2024-09-30,Brazil|Poland|Turkey,13,False,False,0,-0.029277964931163535,-0.029277964931163535,0.05300107242495211
2024-09-30,Brazil|Poland|Turkey,1,False,False,0,-0.029277964931163535,-0.029277964931163535,0.05300107242495211
2024-10-31,Brazil|Poland|Turkey,14,False,False,0,-0.05520530959927847,-0.05520530959927847,-0.01880627959764536
2024-11-29,Brazil|Poland|Turkey,14,False,False,0,0.020599903180714,0.020599903180714,-0.007063054390499701
2024-12-31,Brazil|Malaysia|Mexico,12,True,True,4,-0.015101701530061698,-0.0205017015300617,0.0184338587295505
2024-12-31,Brazil|Malaysia|Mexico,1,False,False,0,-0.015101701530061698,-0.015101701530061698,0.0184338587295505
2025-01-31,Brazil|Malaysia|Mexico,13,False,False,0,0.0301033512444443,0.0301033512444443,0.00430943905867287
2025-02-28,Brazil|Malaysia|Mexico,13,True,True,0,-0.0044042926451283645,-0.0044042926451283645,0.002677734222505279
2025-03-31,Brazil|Malaysia|Mexico,13,False,False,0,-0.0260637826667257,-0.0260637826667257,-0.033347204730044155
2025-04-30,Brazil|Malaysia|Mexico,14,False,False,0,0.018949511413795698,0.018949511413795698,-0.03353498324847537
2025-05-30,Brazil|Poland|Thailand,14,True,True,4,-0.005434155830399533,-0.010834155830399534,0.048348825717164035
2025-06-30,Brazil|Poland|Thailand,13,False,False,0,-0.0004378957567187323,-0.0004378957567187323,0.022484299587792522
2025-06-30,Brazil|Poland|Thailand,1,False,False,0,-0.0004378957567187323,-0.0004378957567187323,0.022484299587792522
2025-07-31,Brazil|Poland|Thailand,14,True,True,0,0.05524736925567147,0.05524736925567147,0.047879114910802656
2025-08-29,Brazil|Poland|Thailand,13,False,False,0,-0.0081742656148402,-0.0081742656148402,-0.009418459712237759
2025-09-30,Brazil|Poland|Thailand,1,False,False,0,0.025216304579815534,0.025216304579815534,0.05911865000658145
2025-10-31,Brazil|Poland|Thailand,14,False,False,0,0.05218703359332166,0.05218703359332166,0.060176860890270634
2025-11-28,Brazil|Poland|Thailand,13,False,False,0,0.016223440097554498,0.016223440097554498,-0.029312550667444537
2025-12-31,Brazil|Poland|Thailand,1,False,False,0,0.0111357679452101,0.0111357679452101,0.01540918380945877
2026-01-30,Brazil|Poland|Thailand,14,False,False,0,0.08724690775957233,0.08724690775957233,0.0740219172870098
2026-02-27,Mexico|Poland|Thailand,13,True,True,2,0.09838153688554753,0.09568153688554754,0.05809576330064847
2026-02-27,Mexico|Poland|Thailand,1,False,False,0,0.09838153688554753,0.09838153688554753,0.05809576330064847
2026-03-27,Mexico|Poland|Thailand,12,False,False,0,-0.07726225407175807,-0.07726225407175807,-0.07977272873498709
2026-03-27,Mexico|Poland|Thailand,0,False,False,0,-0.07726225407175807,-0.07726225407175807,-0.07977272873498709
