"date","country","factor_value"
2006-04-28,"Mexico",8.0748
2006-04-28,"Philippines",4.6013
2006-04-28,"Poland",5.046
2006-04-28,"South Africa",3.1069
2006-04-28,"South Korea",4.6156
2006-04-28,"Taiwan",1.9431
2006-04-28,"Thailand",4.0695
2006-04-28,"Turkey",1.85
2006-05-31,"Brazil",8.1135
2006-05-31,"Greece",1.6764
2006-05-31,"India",5.3358
2006-05-31,"Indonesia",4.6425
2006-05-31,"Malaysia",2.4184
2006-05-31,"Mexico",24.0891
2006-05-31,"Philippines",3.3162
2006-05-31,"Poland",5.0403
2006-05-31,"South Africa",3.0124
2006-05-31,"South Korea",4.5819
2006-05-31,"Taiwan",1.9898
2006-05-31,"Thailand",3.8224
2006-05-31,"Turkey",1.9689
2006-06-30,"Brazil",8.1135
2006-06-30,"Greece",1.6764
2006-06-30,"India",5.3216
2006-06-30,"Indonesia",4.6425
2006-06-30,"Malaysia",2.4319
2006-06-30,"Mexico",24.0891
2006-06-30,"Philippines",3.3191
2006-06-30,"Poland",5.0403
2006-06-30,"South Africa",3.0273
2006-06-30,"South Korea",4.551
2006-06-30,"Taiwan",1.9898
2006-06-30,"Thailand",3.8214
2006-06-30,"Turkey",2.5161
2006-07-31,"Brazil",8.1134
2006-07-31,"Greece",1.6764
2006-07-31,"India",4.6689
2006-07-31,"Indonesia",4.6425
2006-07-31,"Malaysia",2.5359
2006-07-31,"Mexico",17.5444
2006-07-31,"Philippines",3.3177
2006-07-31,"Poland",5.0403
2006-07-31,"South Africa",3.825
2006-07-31,"South Korea",4.7057
2006-07-31,"Taiwan",2.0281
2006-07-31,"Thailand",3.8214
2006-07-31,"Turkey",2.0493
2006-08-31,"Brazil",7.8807
2006-08-31,"Greece",1.7992
2006-08-31,"India",4.8215
2006-08-31,"Indonesia",4.3976
2006-08-31,"Malaysia",2.2903
2006-08-31,"Mexico",17.3272
2006-08-31,"Philippines",3.2676
2006-08-31,"Poland",4.4897
2006-08-31,"South Africa",3.6003
2006-08-31,"South Korea",4.6804
2006-08-31,"Taiwan",2.5021
2006-08-31,"Thailand",3.972
2006-08-31,"Turkey",2.0493
2006-09-29,"Brazil",7.832
2006-09-29,"Greece",1.7866
2006-09-29,"India",4.9507
2006-09-29,"Indonesia",4.3976
2006-09-29,"Malaysia",2.4036
2006-09-29,"Mexico",17.3272
2006-09-29,"Philippines",3.262
2006-09-29,"Poland",4.4897
2006-09-29,"South Africa",3.5157
2006-09-29,"South Korea",4.6135
2006-09-29,"Taiwan",2.5284
2006-09-29,"Thailand",3.9526
2006-09-29,"Turkey",2.5083
2006-10-31,"Brazil",7.905
2006-10-31,"Greece",1.7866
2006-10-31,"India",5.2171
2006-10-31,"Indonesia",4.8661
2006-10-31,"Malaysia",2.4185
2006-10-31,"Mexico",11.0093
2006-10-31,"Philippines",3.2566
2006-10-31,"Poland",4.4897
2006-10-31,"South Africa",3.4415
2006-10-31,"South Korea",4.6177
2006-10-31,"Taiwan",2.508
2006-10-31,"Thailand",3.9403
2006-10-31,"Turkey",2.1162
2006-11-30,"Brazil",7.3587
2006-11-30,"Greece",2.012
2006-11-30,"India",5.2651
2006-11-30,"Indonesia",4.663
2006-11-30,"Malaysia",2.4642
2006-11-30,"Mexico",11.2678
2006-11-30,"Philippines",3.384
2006-11-30,"Poland",4.584
2006-11-30,"South Africa",3.535
2006-11-30,"South Korea",4.5275
2006-11-30,"Taiwan",2.4949
2006-11-30,"Thailand",3.8719
2006-11-30,"Turkey",2.1162
2006-12-29,"Brazil",7.3596
2006-12-29,"Greece",2.012
2006-12-29,"India",5.2614
2006-12-29,"Indonesia",4.663
2006-12-29,"Malaysia",2.5216
2006-12-29,"Mexico",11.2678
2006-12-29,"Philippines",3.3789
2006-12-29,"Poland",4.584
2006-12-29,"South Africa",3.3377
2006-12-29,"South Korea",4.4287
2006-12-29,"Taiwan",2.4932
2006-12-29,"Thailand",3.8353
2006-12-29,"Turkey",2.4501
2007-01-31,"Brazil",7.4285
2007-01-31,"Greece",2.012
2007-01-31,"India",5.484
2007-01-31,"Indonesia",4.663
2007-01-31,"Malaysia",2.5465
2007-01-31,"Mexico",11.2678
2007-01-31,"Philippines",3.4287
2007-01-31,"Poland",4.584
2007-01-31,"South Africa",3.4925
2007-01-31,"South Korea",4.588
2007-01-31,"Taiwan",2.5713
2007-01-31,"Thailand",3.8269
2007-01-31,"Turkey",2.4471
2007-02-28,"Brazil",7.4228
2007-02-28,"Greece",2.012
2007-02-28,"India",5.516
2007-02-28,"Indonesia",4.663
2007-02-28,"Malaysia",2.864
2007-02-28,"Mexico",8.3407
2007-02-28,"Philippines",3.4287
2007-02-28,"Poland",3.9403
2007-02-28,"South Africa",3.4932
