"date","country","factor_value"
2006-02-28,"Thailand",2.4703
2006-02-28,"Turkey",2.5271
2006-03-31,"Brazil",3.7548
2006-03-31,"Greece",3.2703
2006-03-31,"India",6.362
2006-03-31,"Indonesia",3.4562
2006-03-31,"Malaysia",2.0056
2006-03-31,"Mexico",0.9092
2006-03-31,"Philippines",2.4649
2006-03-31,"Poland",2.4042
2006-03-31,"South Africa",3.5159
2006-03-31,"South Korea",1.8897
2006-03-31,"Taiwan",2.207
2006-03-31,"Thailand",2.401
2006-03-31,"Turkey",2.2609
2006-04-28,"Brazil",4.0931
2006-04-28,"Greece",3.2527
2006-04-28,"India",5.2177
2006-04-28,"Indonesia",3.5009
2006-04-28,"Malaysia",1.9549
2006-04-28,"Mexico",0.9565
2006-04-28,"Philippines",2.3471
2006-04-28,"Poland",2.6125
2006-04-28,"South Africa",3.3677
2006-04-28,"South Korea",1.7796
2006-04-28,"Taiwan",2.3436
2006-04-28,"Thailand",2.5084
2006-04-28,"Turkey",2.0985
2006-05-31,"Brazil",3.1059
2006-05-31,"Greece",2.7329
2006-05-31,"India",4.1955
2006-05-31,"Indonesia",3.1291
2006-05-31,"Malaysia",1.8682
2006-05-31,"Mexico",2.7763
2006-05-31,"Philippines",2.0516
2006-05-31,"Poland",2.2039
2006-05-31,"South Africa",3.157
2006-05-31,"South Korea",1.629
2006-05-31,"Taiwan",2.109
2006-05-31,"Thailand",2.1629
2006-05-31,"Turkey",1.8165
2006-06-30,"Brazil",3.2959
2006-06-30,"Greece",2.7326
2006-06-30,"India",3.7606
2006-06-30,"Indonesia",3.1033
2006-06-30,"Malaysia",1.815
2006-06-30,"Mexico",2.8424
2006-06-30,"Philippines",1.9211
2006-06-30,"Poland",2.2846
2006-06-30,"South Africa",3.2427
2006-06-30,"South Korea",1.6066
2006-06-30,"Taiwan",2.08
2006-06-30,"Thailand",2.0725
2006-06-30,"Turkey",1.6959
2006-07-31,"Brazil",3.3255
2006-07-31,"Greece",2.7672
2006-07-31,"India",3.7874
2006-07-31,"Indonesia",3.1926
2006-07-31,"Malaysia",1.8683
2006-07-31,"Mexico",2.9234
2006-07-31,"Philippines",2.134
2006-07-31,"Poland",2.5418
2006-07-31,"South Africa",3.5044
2006-07-31,"South Korea",1.6414
2006-07-31,"Taiwan",1.8715
