"date","country","factor_value"
2007-02-28,"India",1.5808
2007-02-28,"Indonesia",2.7315
2007-02-28,"Malaysia",3.696
2007-02-28,"Mexico",2.4133
2007-02-28,"Philippines",2.3402
2007-02-28,"Poland",4.3606
2007-02-28,"South Africa",2.9665
2007-02-28,"South Korea",1.9633
2007-02-28,"Taiwan",3.6223
2007-02-28,"Thailand",4.3645
2007-02-28,"Turkey",2.6853
2007-03-30,"Brazil",3.0009
2007-03-30,"Greece",3.569
2007-03-30,"India",1.5524
2007-03-30,"Indonesia",3.1643
2007-03-30,"Malaysia",3.4915
2007-03-30,"Mexico",2.3541
2007-03-30,"Philippines",2.2773
2007-03-30,"Poland",3.7942
2007-03-30,"South Africa",2.6993
2007-03-30,"South Korea",1.903
2007-03-30,"Taiwan",3.809
2007-03-30,"Thailand",4.3822
2007-03-30,"Turkey",2.5516
2007-04-30,"Brazil",3.3671
2007-04-30,"Greece",3.4535
2007-04-30,"India",1.3052
2007-04-30,"Indonesia",3.004
2007-04-30,"Malaysia",3.4596
2007-04-30,"Mexico",1.8307
2007-04-30,"Philippines",2.5733
2007-04-30,"Poland",3.8469
2007-04-30,"South Africa",2.5704
2007-04-30,"South Korea",2.0649
2007-04-30,"Taiwan",4.4022
2007-04-30,"Thailand",4.21
2007-04-30,"Turkey",3.2319
2007-05-31,"Brazil",3.0919
2007-05-31,"Greece",3.2952
2007-05-31,"India",1.6635
2007-05-31,"Indonesia",3.0041
2007-05-31,"Malaysia",3.551
2007-05-31,"Mexico",1.6787
2007-05-31,"Philippines",2.4674
2007-05-31,"Poland",3.8634
2007-05-31,"South Africa",3.3508
2007-05-31,"South Korea",1.9145
2007-05-31,"Taiwan",4.1744
2007-05-31,"Thailand",4.0006
2007-05-31,"Turkey",3.0595
2007-06-29,"Brazil",2.8126
2007-06-29,"Greece",3.4768
2007-06-29,"India",1.5629
2007-06-29,"Indonesia",3.0733
2007-06-29,"Malaysia",3.4526
2007-06-29,"Mexico",1.7021
2007-06-29,"Philippines",2.2647
2007-06-29,"Poland",3.6568
2007-06-29,"South Africa",3.4129
2007-06-29,"South Korea",2.9011
2007-06-29,"Taiwan",3.6718
2007-06-29,"Thailand",3.7999
2007-06-29,"Turkey",3.0415
2007-07-31,"Brazil",2.6236
2007-07-31,"Greece",3.5054
2007-07-31,"India",1.4785
2007-07-31,"Indonesia",2.8226
2007-07-31,"Malaysia",3.5141
2007-07-31,"Mexico",1.9031
2007-07-31,"Philippines",2.3418
2007-07-31,"Poland",3.6485
2007-07-31,"South Africa",3.4291
2007-07-31,"South Korea",2.5708
2007-07-31,"Taiwan",3.6497
2007-07-31,"Thailand",3.4485
2007-07-31,"Turkey",2.7816
2007-08-31,"Brazil",2.9596
2007-08-31,"Greece",3.3682
2007-08-31,"India",1.5078
2007-08-31,"Indonesia",2.9778
2007-08-31,"Malaysia",3.9753
2007-08-31,"Mexico",1.9218
2007-08-31,"Philippines",2.5244
2007-08-31,"Poland",3.7809
2007-08-31,"South Africa",3.4145
2007-08-31,"South Korea",2.5232
2007-08-31,"Taiwan",3.8941
2007-08-31,"Thailand",3.6332
2007-08-31,"Turkey",2.9091
2007-09-28,"Brazil",2.434
2007-09-28,"Greece",3.2462
2007-09-28,"India",1.3045
2007-09-28,"Indonesia",2.7285
2007-09-28,"Malaysia",3.7334
2007-09-28,"Mexico",2.1124
2007-09-28,"Philippines",2.4405
2007-09-28,"Poland",3.7416
2007-09-28,"South Africa",3.3205
2007-09-28,"South Korea",1.659
2007-09-28,"Taiwan",3.7291
2007-09-28,"Thailand",3.4635
2007-09-28,"Turkey",2.8441
2007-10-31,"Brazil",1.9874
2007-10-31,"Greece",3.1301
2007-10-31,"India",0.9738
